prvdr_id,msr_cd,scr,sample,footnote
161364,OP_21,Not Available,Not Available,5
161364,OP_23,Not Available,Not Available,5
161365,OP_18b,Not Available,Not Available,5
161365,OP_20,Not Available,Not Available,5
161366,OP_20,Not Available,Not Available,5
161367,OP_18b,Not Available,Not Available,5
161367,OP_21,Not Available,Not Available,5
161367,OP_23,Not Available,Not Available,5
161369,OP_21,Not Available,Not Available,5
161369,OP_23,Not Available,Not Available,5
161371,OP_21,Not Available,Not Available,5
161371,OP_23,Not Available,Not Available,5
161372,OP_20,19,108,
161373,OP_18b,Not Available,Not Available,5
161373,OP_20,Not Available,Not Available,5
161374,OP_18b,Not Available,Not Available,5
161374,OP_20,Not Available,Not Available,5
161375,OP_18b,Not Available,Not Available,5
161376,OP_18b,Not Available,Not Available,5
161376,OP_20,Not Available,Not Available,5
161379,OP_20,20,281,
161379,OP_21,Too few cases,Too few cases,1
161379,OP_23,Too few cases,Too few cases,1
161381,OP_21,Not Available,Not Available,5
161381,OP_23,Not Available,Not Available,5
170001,OP_18b,118,375,
170001,OP_20,14,408,
170001,OP_21,34,16,1
170001,OP_23,Too few cases,Too few cases,1
170006,OP_21,70,22,1
170006,OP_23,Too few cases,Too few cases,1
170009,OP_20,20,339,
170009,OP_23,Not Available,Not Available,5
170010,OP_18b,97,312,
170010,OP_20,26,329,
170010,OP_21,Too few cases,Too few cases,1
170010,OP_23,Too few cases,Too few cases,1
170012,OP_21,66,17,1
170012,OP_23,Not Available,0,
170013,OP_18b,123,340,
170013,OP_21,64,16,1
170013,OP_23,Not Available,0,
170014,OP_18b,102,381,
170014,OP_20,18,406,
170014,OP_21,Too few cases,Too few cases,1
170014,OP_23,Too few cases,Too few cases,1
170016,OP_18b,127,337,
170016,OP_20,30,364,
170017,OP_21,Too few cases,Too few cases,1
170017,OP_23,Too few cases,Too few cases,1
170020,OP_18b,109,429,
170023,OP_18b,95,337,
170023,OP_20,23,228,
170023,OP_21,53,13,1
170023,OP_23,Too few cases,Too few cases,1
170027,OP_23,Not Available,0,
170039,OP_18b,74,261,
170039,OP_21,Too few cases,Too few cases,1
170040,OP_18b,157,354,
170049,OP_21,51,40,
170058,OP_20,28,322,
170058,OP_23,Too few cases,Too few cases,1
170068,OP_20,53,393,
170074,OP_20,48,349,
170086,OP_18b,155,468,
170086,OP_20,18,477,
170094,OP_18b,61,140,
170094,OP_21,Too few cases,Too few cases,1
170094,OP_23,Not Available,Not Available,5
170103,OP_18b,113,2373,
170103,OP_21,46,20,1
170104,OP_21,47,56,
170105,OP_18b,94,289,
170109,OP_18b,99,379,
170109,OP_20,21,406,
170109,OP_23,Not Available,0,
170110,OP_20,30,128,
170110,OP_23,Not Available,0,
170120,OP_18b,114,446,
170120,OP_21,Too few cases,Too few cases,1
170122,OP_20,37,376,
170122,OP_23,Too few cases,Too few cases,1
170123,OP_21,48,56,
170133,OP_21,41,12,1
170133,OP_23,Not Available,0,
170137,OP_20,20,382,
170137,OP_21,58,44,
170142,OP_20,18,330,
170142,OP_21,65,17,1
170142,OP_23,Too few cases,Too few cases,1
170145,OP_18b,131,207,
170146,OP_20,27,396,
170150,OP_18b,87,300,
170150,OP_20,14,300,
170150,OP_21,Too few cases,Too few cases,1
170166,OP_18b,66,343,
170166,OP_20,27,394,
170166,OP_21,Not Available,Not Available,5
170175,OP_20,15,329,
170175,OP_21,Too few cases,Too few cases,1
170175,OP_23,Too few cases,Too few cases,1
170176,OP_18b,147,379,
170176,OP_20,15,386,
170176,OP_21,36,16,1
170182,OP_18b,145,339,
170182,OP_21,Too few cases,Too few cases,1
170183,OP_18b,Not Available,Not Available,5
170183,OP_20,Not Available,Not Available,5
170185,OP_21,Too few cases,Too few cases,1
170186,OP_20,Not Available,Not Available,5
170187,OP_18b,Not Available,Not Available,5
170187,OP_20,Not Available,Not Available,5
170188,OP_18b,Not Available,Not Available,5
170188,OP_20,Not Available,Not Available,5
170190,OP_21,Not Available,Not Available,5
170190,OP_23,Not Available,Not Available,5
170191,OP_20,16,287,
170191,OP_21,Too few cases,Too few cases,1
170194,OP_21,Not Available,Not Available,5
170194,OP_23,Not Available,Not Available,5
170195,OP_18b,Not Available,Not Available,5
170195,OP_21,Not Available,Not Available,5
170195,OP_23,Not Available,Not Available,5
170196,OP_18b,Not Available,Not Available,5
170196,OP_20,Not Available,Not Available,5
170196,OP_23,Not Available,Not Available,5
170197,OP_21,Too few cases,Too few cases,1
170198,OP_18b,Not Available,Not Available,5
170198,OP_21,Not Available,Not Available,5
170198,OP_23,Not Available,Not Available,5
170200,OP_23,Too few cases,Too few cases,1
171300,OP_18b,Not Available,Not Available,5
171300,OP_21,Not Available,Not Available,5
171300,OP_23,Not Available,Not Available,5
171316,OP_18b,Not Available,0,
171316,OP_21,Not Available,Not Available,5
171316,OP_23,Not Available,Not Available,5
171317,OP_18b,Not Available,Not Available,5
171317,OP_20,Not Available,Not Available,5
171319,OP_21,Not Available,Not Available,5
171319,OP_23,Not Available,Not Available,5
171320,OP_18b,Not Available,Not Available,5
171320,OP_21,Not Available,Not Available,5
171320,OP_23,Not Available,Not Available,5
171325,OP_20,15,11,1
171328,OP_18b,Not Available,Not Available,5
171328,OP_21,Not Available,Not Available,5
171328,OP_23,Not Available,Not Available,5
171331,OP_18b,Not Available,Not Available,5
171331,OP_21,Not Available,Not Available,5
171331,OP_23,Not Available,Not Available,5
171333,OP_21,Not Available,Not Available,5
171333,OP_23,Not Available,Not Available,5
171337,OP_18b,Not Available,Not Available,5
171337,OP_20,Not Available,Not Available,5
171338,OP_18b,Not Available,Not Available,5
171338,OP_20,Not Available,Not Available,5
171341,OP_23,Not Available,Not Available,5
171348,OP_18b,Not Available,Not Available,5
171348,OP_23,Not Available,Not Available,5
171352,OP_20,Not Available,Not Available,5
171352,OP_21,Not Available,Not Available,5
171352,OP_23,Not Available,Not Available,5
171354,OP_18b,70,386,
171354,OP_21,Not Available,Not Available,5
171354,OP_23,Not Available,Not Available,5
171357,OP_20,Not Available,Not Available,5
171371,OP_20,18,42,
171371,OP_21,Not Available,Not Available,5
171371,OP_23,Not Available,Not Available,5
171373,OP_18b,90,301,
171373,OP_20,5,328,
171373,OP_21,Too few cases,Too few cases,1
171373,OP_23,Too few cases,Too few cases,1
171374,OP_23,Not Available,Not Available,5
171376,OP_21,Not Available,Not Available,5
171377,OP_18b,Not Available,Not Available,5
171377,OP_21,Not Available,0,
171380,OP_18b,Not Available,Not Available,5
171380,OP_21,Not Available,Not Available,5
171383,OP_20,24,317,
171383,OP_23,Too few cases,Too few cases,1
180001,OP_18b,123,387,
180001,OP_20,32,423,
180001,OP_23,Too few cases,Too few cases,1
180002,OP_18b,117,344,
180002,OP_21,71,19,1
180002,OP_23,Too few cases,Too few cases,1
180004,OP_21,80,18,1
180004,OP_23,Too few cases,Too few cases,1
180005,OP_18b,164,430,
180009,OP_18b,169,369,
180010,OP_18b,122,472,
180010,OP_21,60,71,
180010,OP_23,Too few cases,Too few cases,1
180011,OP_18b,123,376,
180011,OP_20,26,374,
180011,OP_21,66,42,
180011,OP_23,Too few cases,Too few cases,1
180012,OP_18b,172,444,
180012,OP_20,52,409,
180013,OP_18b,190,369,
180013,OP_20,83,385,
180016,OP_18b,158,327,
180016,OP_20,29,334,
180016,OP_23,Too few cases,Too few cases,1
180017,OP_18b,123,396,
180017,OP_20,40,345,
180017,OP_21,88,15,1
180017,OP_23,Too few cases,Too few cases,1
180018,OP_20,33,228,
180018,OP_23,Too few cases,Too few cases,1
180019,OP_20,15,347,
180019,OP_21,72,26,
180019,OP_23,Too few cases,Too few cases,1
180020,OP_20,39,347,
180021,OP_20,45,213,
180021,OP_21,Not Available,Not Available,5
180021,OP_23,Not Available,Not Available,5
180024,OP_18b,139,339,
180024,OP_21,Too few cases,Too few cases,1
180025,OP_20,40,464,
180027,OP_21,70,18,1
180027,OP_23,Too few cases,Too few cases,1
180029,OP_21,45,27,
180029,OP_23,Too few cases,Too few cases,1
180035,OP_18b,108,771,
180035,OP_20,24,817,
180035,OP_21,52,67,
180036,OP_20,87,37,
180036,OP_21,88,24,1
180036,OP_23,Not Available,0,
180038,OP_18b,167,425,
180038,OP_20,54,361,
180038,OP_23,Too few cases,Too few cases,1
180040,OP_18b,132,417,
180040,OP_20,33,415,
180043,OP_18b,140,373,
180043,OP_20,0,228,
180043,OP_21,92,12,1
180043,OP_23,Too few cases,Too few cases,1
180044,OP_18b,142,433,
180044,OP_20,26,409,
180044,OP_23,Too few cases,Too few cases,1
180045,OP_23,Too few cases,Too few cases,1
180046,OP_18b,87,323,
180046,OP_20,14,344,
180046,OP_23,Not Available,0,
180048,OP_18b,95,396,
180048,OP_20,8,429,
180048,OP_21,40,24,1
180049,OP_20,23,421,
180049,OP_21,52,19,1
180050,OP_18b,155,362,
180050,OP_23,Too few cases,Too few cases,1
180051,OP_20,40,340,
180051,OP_21,110,21,1
180051,OP_23,Too few cases,Too few cases,1
180053,OP_18b,118,326,
180053,OP_23,Not Available,0,
180056,OP_18b,126,361,
180056,OP_23,Too few cases,Too few cases,1
180064,OP_18b,162,417,
180064,OP_23,Too few cases,Too few cases,1
180066,OP_18b,98,339,
180066,OP_23,Too few cases,Too few cases,1
180067,OP_23,Not Available,Not Available,5
180069,OP_20,34,342,
180069,OP_21,86,18,1
180070,OP_18b,106,338,
180070,OP_20,31,362,
180070,OP_23,Not Available,Not Available,5
180078,OP_18b,124,437,
180078,OP_20,22,469,
180078,OP_21,33,15,1
180078,OP_23,Too few cases,Too few cases,1
180079,OP_18b,97,393,
180079,OP_21,67,16,1
180079,OP_23,Too few cases,Too few cases,1
180080,OP_23,Too few cases,Too few cases,1
180087,OP_18b,129,411,
180087,OP_21,61,11,1
180088,OP_23,Too few cases,Too few cases,1
180092,OP_18b,148,367,
180093,OP_18b,185,356,
180093,OP_20,60,301,
180095,OP_23,Not Available,Not Available,5
180101,OP_23,Too few cases,Too few cases,1
180102,OP_18b,131,377,
180102,OP_20,24,383,
180102,OP_21,60,20,1
180103,OP_18b,262,428,
180103,OP_23,Not Available,0,
180104,OP_20,56,438,
180104,OP_21,63,17,1
180105,OP_21,Too few cases,Too few cases,1
180106,OP_20,20,263,
180106,OP_21,Too few cases,Too few cases,1
180106,OP_23,Too few cases,Too few cases,1
180115,OP_18b,113,323,
180115,OP_21,60,14,1
180116,OP_20,11,370,
180116,OP_23,Too few cases,Too few cases,1
180117,OP_20,18,353,
180117,OP_21,Too few cases,Too few cases,1
180117,OP_23,Too few cases,Too few cases,1
180124,OP_23,Too few cases,Too few cases,1
180127,OP_18b,168,382,
180127,OP_20,31,405,
180127,OP_23,Too few cases,Too few cases,1
180128,OP_21,72,12,1
180132,OP_18b,125,401,
180132,OP_21,57,32,
180132,OP_23,Too few cases,Too few cases,1
180138,OP_18b,146,388,
180138,OP_20,33,408,
180138,OP_21,Too few cases,Too few cases,1
180138,OP_23,Too few cases,Too few cases,1
180139,OP_20,12,376,
180141,OP_20,134,214,
180141,OP_21,91,15,1
180141,OP_23,Not Available,Not Available,5
180143,OP_18b,130,460,
180143,OP_20,25,476,
180143,OP_23,Not Available,0,
180149,OP_18b,87,387,
181301,OP_18b,Not Available,Not Available,5
181301,OP_21,Not Available,Not Available,5
181301,OP_23,Not Available,Not Available,5
181303,OP_21,Not Available,Not Available,5
181303,OP_23,Not Available,Not Available,5
181304,OP_18b,Not Available,Not Available,5
181304,OP_21,Not Available,Not Available,5
181304,OP_23,Not Available,Not Available,5
181305,OP_18b,Not Available,Not Available,5
181305,OP_21,Not Available,Not Available,5
181305,OP_23,Not Available,Not Available,5
181306,OP_20,Not Available,Not Available,5
181307,OP_20,Not Available,Not Available,5
181308,OP_21,Not Available,Not Available,5
181308,OP_23,Not Available,Not Available,5
181309,OP_21,Not Available,Not Available,5
181309,OP_23,Not Available,Not Available,5
181310,OP_18b,Not Available,Not Available,5
181310,OP_20,Not Available,Not Available,5
181311,OP_21,36,15,1
181311,OP_23,Not Available,0,
181312,OP_18b,Not Available,Not Available,5
181312,OP_21,Not Available,Not Available,5
181312,OP_23,Not Available,Not Available,5
181314,OP_18b,Not Available,Not Available,5
181314,OP_20,Not Available,Not Available,5
181315,OP_21,Not Available,Not Available,5
181315,OP_23,Not Available,Not Available,5
181316,OP_21,Not Available,Not Available,5
181316,OP_23,Not Available,Not Available,5
181317,OP_20,Not Available,Not Available,5
181318,OP_21,Not Available,Not Available,5
181318,OP_23,Not Available,Not Available,5
181319,OP_20,Not Available,Not Available,5
181320,OP_18b,Not Available,Not Available,5
181320,OP_20,Not Available,Not Available,5
181320,OP_21,Not Available,Not Available,5
181321,OP_21,Not Available,Not Available,5
181322,OP_20,Not Available,Not Available,5
181322,OP_21,Not Available,Not Available,5
181323,OP_20,Not Available,Not Available,5
181323,OP_21,Not Available,Not Available,5
181324,OP_23,Not Available,Not Available,5
181325,OP_18b,Not Available,Not Available,5
181325,OP_23,Not Available,Not Available,5
181327,OP_23,Not Available,Not Available,5
181328,OP_18b,Not Available,Not Available,5
181328,OP_21,Not Available,Not Available,5
181328,OP_23,Not Available,Not Available,5
181329,OP_20,Not Available,Not Available,5
181329,OP_21,Not Available,Not Available,5
181330,OP_18b,Not Available,Not Available,5
181330,OP_20,Not Available,Not Available,5
181331,OP_18b,Not Available,Not Available,5
181331,OP_21,Not Available,Not Available,5
181331,OP_23,Not Available,Not Available,5
190001,OP_20,34,410,
190001,OP_21,55,19,1
190002,OP_18b,162,366,
190002,OP_20,74,276,
190002,OP_21,69,50,
190002,OP_23,Not Available,0,
190003,OP_18b,93,343,
190003,OP_20,13,368,
190003,OP_23,Too few cases,Too few cases,1
190004,OP_18b,194,367,
190004,OP_23,Too few cases,Too few cases,1
190005,OP_18b,322,368,
190005,OP_20,64,418,
190005,OP_21,190,44,
190005,OP_23,Too few cases,Too few cases,1
190006,OP_18b,215,397,
190006,OP_23,Not Available,0,
190007,OP_18b,156,314,
190007,OP_21,85,17,1
190008,OP_21,75,33,
190008,OP_23,Too few cases,Too few cases,1
190009,OP_18b,213,363,
190011,OP_18b,225,235,
190013,OP_21,52,22,1
190013,OP_23,Too few cases,Too few cases,1
190014,OP_18b,120,353,
190014,OP_20,39,359,
190014,OP_21,50,17,1
190014,OP_23,Too few cases,Too few cases,1
190015,OP_18b,169,380,
190015,OP_23,Too few cases,Too few cases,1
190017,OP_18b,112,372,
190017,OP_20,24,385,
190017,OP_23,Too few cases,Too few cases,1
190019,OP_18b,204,364,
190019,OP_20,107,357,
190019,OP_21,43,12,1
190019,OP_23,Not Available,0,
190020,OP_20,34,181,
190020,OP_23,Not Available,0,
190026,OP_18b,160,489,
190026,OP_21,73,31,
190026,OP_23,Not Available,0,
190027,OP_21,59,20,1
190027,OP_23,Not Available,0,
190034,OP_18b,101,312,
190034,OP_23,Too few cases,Too few cases,1
190036,OP_18b,166,348,
190036,OP_20,46,376,
190036,OP_23,Too few cases,Too few cases,1
190039,OP_18b,178,375,
190039,OP_20,44,389,
190040,OP_18b,176,358,
190040,OP_21,62,33,
190041,OP_18b,126,445,
190041,OP_20,31,429,
190044,OP_21,78,16,1
190045,OP_21,76,51,
190046,OP_18b,168,353,
190046,OP_20,34,370,
190050,OP_20,26,323,
190050,OP_21,80,18,1
190050,OP_23,Not Available,0,
190053,OP_21,102,21,1
190054,OP_20,31,439,
190054,OP_21,62,16,1
190054,OP_23,Too few cases,Too few cases,1
190060,OP_23,Not Available,0,
190064,OP_18b,215,336,
190064,OP_21,69,76,
190065,OP_20,22,384,
190065,OP_21,68,46,
190065,OP_23,Too few cases,Too few cases,1
190079,OP_20,5,355,
190079,OP_21,30,14,1
190081,OP_18b,109,279,
190081,OP_21,Too few cases,Too few cases,1
190086,OP_21,56,22,1
190086,OP_23,Not Available,0,
190088,OP_18b,79,375,
190088,OP_21,Too few cases,Too few cases,1
190098,OP_23,Not Available,Not Available,5
190099,OP_20,20,311,
190099,OP_21,50,16,1
190102,OP_20,26,421,
190102,OP_23,Too few cases,Too few cases,1
190106,OP_18b,75,885,
190106,OP_21,Too few cases,Too few cases,1
190106,OP_23,Not Available,Not Available,5
190111,OP_20,62,434,
190111,OP_21,59,46,
190111,OP_23,Too few cases,Too few cases,1
190114,OP_18b,96,379,
190114,OP_20,30,395,
190114,OP_21,Too few cases,Too few cases,1
190114,OP_23,Not Available,0,
190116,OP_18b,124,375,
190116,OP_21,84,13,1
190116,OP_23,Not Available,0,
190118,OP_20,25,242,
190118,OP_21,Too few cases,Too few cases,1
190118,OP_23,Too few cases,Too few cases,1
190122,OP_18b,244,409,
190122,OP_23,Too few cases,Too few cases,1
190128,OP_20,83,317,
190128,OP_21,Not Available,Not Available,5
190128,OP_23,Not Available,0,
190133,OP_21,Not Available,Not Available,5
190133,OP_23,Not Available,Not Available,5
190135,OP_20,27,365,
190135,OP_21,52,30,
190140,OP_18b,142,304,
190140,OP_20,27,343,
190140,OP_21,60,13,1
190140,OP_23,Too few cases,Too few cases,1
190144,OP_18b,103,333,
190144,OP_23,Not Available,0,
190145,OP_20,19,380,
190146,OP_20,Too few cases,Too few cases,1
190146,OP_23,Too few cases,Too few cases,1
190151,OP_18b,85,265,
190151,OP_20,17,295,
190160,OP_18b,133,361,
190160,OP_20,34,508,
190161,OP_18b,185,278,
190164,OP_21,38,20,1
190164,OP_23,Too few cases,Too few cases,1
190167,OP_20,15,369,
190167,OP_21,43,17,1
190175,OP_18b,124,333,
190175,OP_20,24,199,
190176,OP_21,62,46,
190176,OP_23,Too few cases,Too few cases,1
190177,OP_18b,157,387,
190177,OP_20,22,401,
190177,OP_23,Too few cases,Too few cases,1
190183,OP_21,Too few cases,Too few cases,1
190184,OP_18b,125,153,
190184,OP_21,Too few cases,Too few cases,1
190184,OP_23,Not Available,0,
190190,OP_21,Not Available,Not Available,5
190201,OP_23,Not Available,Not Available,5
190202,OP_18b,94,362,
190202,OP_20,19,377,
190202,OP_21,47,53,
190204,OP_18b,170,337,
190204,OP_20,40,370,
190204,OP_21,63,38,
190205,OP_18b,95,426,
190205,OP_20,18,441,
190205,OP_21,40,56,
190208,OP_18b,81,284,
190208,OP_20,25,319,
190208,OP_21,Not Available,Not Available,5
190218,OP_18b,124,314,
190218,OP_20,54,336,
190218,OP_21,Too few cases,Too few cases,1
190218,OP_23,Not Available,Not Available,5
190236,OP_18b,164,400,
190236,OP_20,58,406,
190236,OP_23,Too few cases,Too few cases,1
190241,OP_20,Not Available,Not Available,5
190241,OP_23,Not Available,Not Available,5
190242,OP_18b,108,351,
190242,OP_21,55,40,
190245,OP_18b,Not Available,Not Available,5
190245,OP_20,Not Available,Not Available,5
190246,OP_18b,Not Available,Not Available,5
190246,OP_21,Not Available,Not Available,5
190246,OP_23,Not Available,Not Available,5
190250,OP_18b,117,339,
190250,OP_20,19,349,
190250,OP_23,Too few cases,Too few cases,1
190251,OP_18b,Not Available,Not Available,5
190251,OP_20,Not Available,Not Available,5
190251,OP_23,Not Available,Not Available,5
190255,OP_18b,Not Available,Not Available,5
190255,OP_20,Not Available,Not Available,5
190255,OP_21,Not Available,Not Available,5
190256,OP_18b,Not Available,Not Available,5
190256,OP_20,Not Available,Not Available,5
190256,OP_23,Not Available,Not Available,5
190257,OP_20,Not Available,Not Available,5
190257,OP_23,Not Available,Not Available,5
190259,OP_18b,Not Available,Not Available,5
190259,OP_20,Not Available,Not Available,5
190261,OP_20,Not Available,Not Available,5
190263,OP_18b,132,191,
190263,OP_20,8,238,
190263,OP_21,Not Available,Not Available,5
190266,OP_21,Not Available,Not Available,5
190266,OP_23,Not Available,Not Available,5
190267,OP_20,Not Available,Not Available,5
190267,OP_23,Not Available,Not Available,5
190268,OP_20,Not Available,Not Available,5
190270,OP_18b,Not Available,Not Available,5
190270,OP_21,Not Available,Not Available,5
190270,OP_23,Not Available,Not Available,5
190273,OP_20,Not Available,Not Available,5
190273,OP_23,Not Available,Not Available,5
190274,OP_18b,135,357,
190274,OP_20,24,370,
190274,OP_23,Too few cases,Too few cases,1
190278,OP_20,Not Available,Not Available,5
190278,OP_21,Not Available,Not Available,5
190297,OP_18b,Not Available,Not Available,5
190297,OP_20,Not Available,Not Available,5
190297,OP_23,Not Available,Not Available,5
190298,OP_18b,Not Available,Not Available,5
190298,OP_20,Not Available,Not Available,5
190298,OP_23,Not Available,Not Available,5
190303,OP_23,Not Available,Not Available,5
190307,OP_18b,47,51,
190307,OP_20,11,51,
190307,OP_21,Not Available,Not Available,5
191301,OP_18b,Not Available,Not Available,5
191301,OP_20,Not Available,Not Available,5
191304,OP_21,Not Available,Not Available,5
191304,OP_23,Not Available,Not Available,5
191305,OP_21,Not Available,Not Available,5
191305,OP_23,Not Available,Not Available,5
191306,OP_20,Not Available,Not Available,5
191311,OP_18b,Not Available,Not Available,5
191311,OP_21,Not Available,Not Available,5
191311,OP_23,Not Available,Not Available,5
191315,OP_20,Not Available,Not Available,5
191316,OP_21,Not Available,Not Available,5
191316,OP_23,Not Available,Not Available,5
191317,OP_20,21,59,
191317,OP_21,Too few cases,Too few cases,1
191318,OP_18b,Not Available,Not Available,5
191318,OP_21,Not Available,Not Available,5
191324,OP_18b,Not Available,Not Available,5
191324,OP_21,Not Available,Not Available,5
191324,OP_23,Not Available,Not Available,5
191325,OP_18b,Not Available,Not Available,5
191325,OP_21,Not Available,Not Available,5
191325,OP_23,Not Available,Not Available,5
200001,OP_18b,154,359,
200001,OP_23,Too few cases,Too few cases,1
200002,OP_18b,114,292,
200002,OP_23,Too few cases,Too few cases,1
200008,OP_20,25,362,
200008,OP_21,66,12,1
200009,OP_18b,212,337,
200009,OP_20,30,384,
200009,OP_23,Too few cases,Too few cases,1
200018,OP_20,43,380,
200019,OP_18b,112,344,
200019,OP_20,38,293,
200019,OP_21,57,42,
200019,OP_23,Too few cases,Too few cases,1
200020,OP_18b,88,439,
200020,OP_21,30,13,1
200021,OP_20,12,391,
200021,OP_21,54,20,1
200021,OP_23,Not Available,0,
200024,OP_18b,125,363,
200024,OP_20,32,393,
200025,OP_18b,91,379,
200025,OP_20,21,367,
200025,OP_23,Not Available,0,
200031,OP_18b,101,333,
200031,OP_21,76,12,1
200031,OP_23,Not Available,0,
200033,OP_18b,198,383,
200034,OP_18b,102,336,
200034,OP_21,Too few cases,Too few cases,1
200034,OP_23,Too few cases,Too few cases,1
200037,OP_18b,106,413,
200037,OP_21,61,25,
200037,OP_23,Too few cases,Too few cases,1
200039,OP_20,36,361,
200039,OP_23,Too few cases,Too few cases,1
200040,OP_21,28,13,1
200041,OP_18b,100,335,
200041,OP_20,22,309,
200041,OP_21,Too few cases,Too few cases,1
200050,OP_21,Too few cases,Too few cases,1
200050,OP_23,Too few cases,Too few cases,1
200052,OP_18b,112,366,
200052,OP_21,Too few cases,Too few cases,1
200063,OP_18b,116,340,
200063,OP_21,35,14,1
200063,OP_23,Too few cases,Too few cases,1
201302,OP_21,Not Available,Not Available,5
201302,OP_23,Not Available,Not Available,5
201303,OP_21,Too few cases,Too few cases,1
201303,OP_23,Too few cases,Too few cases,1
201304,OP_18b,Not Available,Not Available,5
201304,OP_20,Not Available,Not Available,5
201305,OP_18b,Not Available,Not Available,5
201306,OP_18b,Not Available,Not Available,5
201306,OP_20,Not Available,Not Available,5
201307,OP_21,Not Available,Not Available,5
201307,OP_23,Not Available,Not Available,5
201308,OP_21,Not Available,Not Available,5
201308,OP_23,Not Available,Not Available,5
201310,OP_18b,Not Available,Not Available,5
201310,OP_23,Not Available,Not Available,5
201311,OP_20,Not Available,Not Available,5
201313,OP_18b,Not Available,Not Available,5
201313,OP_23,Not Available,Not Available,5
201314,OP_18b,104,369,
201314,OP_20,40,395,
201314,OP_21,77,19,1
201314,OP_23,Too few cases,Too few cases,1
201315,OP_18b,Not Available,Not Available,5
201315,OP_20,Not Available,Not Available,5
210004,OP_18b,Not Available,Not Available,5
210004,OP_20,Not Available,Not Available,5
210027,OP_18b,Not Available,Not Available,5
210027,OP_20,Not Available,Not Available,5
210027,OP_21,Not Available,Not Available,5
210027,OP_23,Not Available,Not Available,5
210058,OP_20,Not Available,Not Available,5
210058,OP_21,Not Available,Not Available,5
210058,OP_23,Not Available,Not Available,5
220001,OP_18b,175,290,
220001,OP_23,Too few cases,Too few cases,1
220002,OP_20,49,407,
220002,OP_21,52,14,1
220008,OP_18b,156,400,
220008,OP_20,18,445,
220008,OP_21,62,17,1
220011,OP_18b,106,314,
220011,OP_21,55,35,
220012,OP_23,Too few cases,Too few cases,1
220016,OP_21,74,19,1
220016,OP_23,Too few cases,Too few cases,1
220017,OP_18b,137,317,
220017,OP_20,36,363,
220017,OP_21,Too few cases,Too few cases,1
220017,OP_23,Too few cases,Too few cases,1
220019,OP_20,6,438,
220019,OP_21,40,34,
220019,OP_23,Too few cases,Too few cases,1
220020,OP_18b,166,342,
220024,OP_21,60,22,1
220029,OP_18b,118,402,
220029,OP_20,38,438,
220029,OP_23,Too few cases,Too few cases,1
220030,OP_20,47,48,
220031,OP_21,47,28,
220033,OP_18b,139,413,
220033,OP_21,48,44,
220033,OP_23,Too few cases,Too few cases,1
220035,OP_20,42,368,
220035,OP_23,Too few cases,Too few cases,1
220036,OP_20,34,324,
220036,OP_21,47,13,1
220046,OP_18b,166,367,
220046,OP_23,Too few cases,Too few cases,1
220049,OP_18b,174,278,
220049,OP_23,Too few cases,Too few cases,1
220050,OP_20,37,366,
220050,OP_21,54,21,1
220051,OP_21,Too few cases,Too few cases,1
220051,OP_23,Too few cases,Too few cases,1
220052,OP_18b,173,355,
220052,OP_20,50,383,
220052,OP_21,36,28,
220052,OP_23,Too few cases,Too few cases,1
220058,OP_18b,107,249,
220058,OP_20,37,117,
220058,OP_23,Too few cases,Too few cases,1
220060,OP_18b,141,396,
220060,OP_20,45,439,
220060,OP_21,70,32,
220062,OP_18b,Not Available,Not Available,5
220062,OP_20,Not Available,Not Available,5
220063,OP_21,43,13,1
220063,OP_23,Too few cases,Too few cases,1
220065,OP_18b,138,412,
220065,OP_20,43,371,
220065,OP_21,61,13,1
220065,OP_23,Too few cases,Too few cases,1
220066,OP_18b,204,370,
220066,OP_21,121,38,
220066,OP_23,Too few cases,Too few cases,1
220067,OP_18b,146,340,
220067,OP_20,7,271,
220067,OP_21,53,27,
220070,OP_18b,129,321,
220071,OP_18b,196,312,
220071,OP_21,66,25,
220071,OP_23,Too few cases,Too few cases,1
220074,OP_18b,134,350,
220074,OP_23,50,24,1
220075,OP_18b,130,401,
220075,OP_20,74,190,
220077,OP_20,67,399,
220077,OP_21,48,50,
220077,OP_23,Too few cases,Too few cases,1
220080,OP_20,55,367,
220080,OP_21,103,30,
220080,OP_23,Not Available,0,
220082,OP_20,36,294,
220083,OP_18b,144,377,
220083,OP_21,Too few cases,Too few cases,1
220084,OP_21,41,16,1
220086,OP_18b,214,417,
220086,OP_20,34,434,
220088,OP_18b,Not Available,Not Available,5
220088,OP_20,Not Available,Not Available,5
220088,OP_21,Not Available,Not Available,5
220088,OP_23,Not Available,Not Available,5
220090,OP_18b,154,418,
220090,OP_20,30,451,
220090,OP_21,68,47,
220100,OP_18b,173,407,
220101,OP_18b,152,324,
220101,OP_21,80,86,
220105,OP_23,Too few cases,Too few cases,1
220108,OP_18b,142,391,
220108,OP_21,74,16,1
220110,OP_18b,167,334,
220110,OP_21,43,23,1
220111,OP_18b,232,327,
220116,OP_20,36,442,
220116,OP_23,Too few cases,Too few cases,1
220119,OP_18b,141,307,
220119,OP_20,38,333,
220119,OP_21,64,16,1
220119,OP_23,Too few cases,Too few cases,1
220126,OP_18b,153,327,
220126,OP_21,65,33,
220135,OP_18b,116,372,
220135,OP_23,Too few cases,Too few cases,1
220163,OP_18b,167,324,
220163,OP_20,43,339,
220163,OP_23,Too few cases,Too few cases,1
